SKU ID,Product Name,Category,Supplier,Warehouse,Opening Stock,Received Qty,Sold Qty,Closing Stock,Reorder Level,Unit Cost,Date
SKU10719,TP-Link Router,Office Supplies,Vertex Solutions,Mumbai WH,201,80,326,-45,98,20643.64,18-06-2025
SKU10719,APC UPS,Electronic,TechNova Pvt Ltd,Delhi WH,300,110,302,108,80,36835.33,09-09-2024
SKU10721,Samsung SSD,Office Supplies,Global Traders,Bengaluru WH,176,167,222,121,94,44922.76,03-03-2025
SKU10722,HP Monitor,IT Equipment,,Delhi WH,72,20,120,-28,84,40504.85,14-12-2025
SKU10723,Samsung SSD,Electronics,TechNova Pvt Ltd,Delhi WH,470,50,463,57,83,47501.7,15-05-2024
SKU10724,Dell Laptop,IT Equipment,Apex Distributors,Pune WH,233,151,122,262,31,35194.89,07-08-2025
SKU10725,APC UPS,electronics,,Pune WH,432,298,24,706,78,39513.95,14-01-2025
SKU10726,Logitech Keyboard,IT Equipment,NextGen Systems,Bengaluru WH,370,237,648,-41,20,1732.44,12-03-2025
SKU10727,JBL Headset,office supplies,Prime Supplies,Bengaluru WH,435,138,555,18,93,44054.28,26-02-2024
SKU10728,HP Scanner,Electronic,,Bengaluru WH,313,186,52,447,34,2139.63,10-01-2025
SKU10729,Blue Yeti Microphone,office supplies,Vertex Solutions,Pune WH,139,286,360,65,28,49064.46,01-09-2024
SKU10730,Office Desk,office supplies,Vertex Solutions,Pune WH,326,58,332,52,81,16091.14,30-09-2024
SKU10731,Logitech Keyboard,Electronic,NextGen Systems,Delhi WH,307,216,283,240,26,24362.72,23-06-2025
SKU10732,Blue Yeti Microphone,Electronic,,Bengaluru WH,474,62,481,55,88,18470.48,20-11-2025
SKU10733,Logitech Keyboard,Electronics,,Pune WH,404,33,96,341,78,14489.8,19-03-2024
SKU10734,Canon Printer,IT Equipment,Global Traders,Pune WH,105,84,70,119,34,26082.31,04-10-2025
SKU10735,Canon Printer,IT Equipment,NextGen Systems,Delhi WH,61,150,213,-2,89,22248.62,22-10-2025
SKU10736,Dell Laptop,electronics,NextGen Systems,Delhi WH,60,149,96,113,28,28977.36,02-11-2025
SKU10737,Dell Docking Station,Office Supplies,,Delhi WH,380,167,497,50,95,15273.71,15-05-2024
SKU10738,Samsung SSD,IT Equipment,NextGen Systems,Nagpur WH,454,156,175,435,53,38510.51,18-02-2024
SKU10739,TP-Link Router,Office Supplies,Global Traders,Bengaluru WH,125,180,145,160,78,14333.8,28-06-2024
SKU10740,Dell Mouse,Electronics,NextGen Systems,Bengaluru WH,479,78,165,392,50,6411.03,23-09-2024
SKU10741,HP Monitor,office supplies,NextGen Systems,Nagpur WH,239,94,105,228,91,7482.42,04-04-2025
SKU10742,Dell Mouse,Electronics,,Delhi WH,326,83,273,136,58,38449.06,14-04-2025
SKU10743,Dell Docking Station,Electronic,Apex Distributors,Delhi WH,213,79,2,290,89,44809.27,10-08-2025
SKU10744,Dell Mouse,office supplies,,Mumbai WH,391,75,452,14,63,7057.22,18-07-2025
SKU10745,LG LED Screen,electronics,,Nagpur WH,109,157,12,254,71,4714.81,26-02-2024
SKU10746,Samsung SSD,Electronic,Vertex Solutions,Mumbai WH,361,99,298,162,87,4271.12,01-04-2025
SKU10747,JBL Headset,IT Equipment,NextGen Systems,Bengaluru WH,396,44,262,178,70,30293.38,27-02-2024
SKU10748,Lenovo Tablet,Electronic,,Nagpur WH,391,184,407,168,38,708.32,19-12-2024
SKU10749,Logitech Keyboard,electronics,,Delhi WH,229,157,228,158,91,40203.91,22-10-2024
SKU10750,Lenovo Tablet,electronics,Prime Supplies,Pune WH,-133,217,373,-289,,10468.41,01-05-2025
SKU10751,Office Desk,IT Equipment,Prime Supplies,Mumbai WH,494,268,343,419,28,20532.09,06-10-2024
SKU10752,Office Desk,electronics,Vertex Solutions,Pune WH,262,89,284,67,79,41630.96,23-10-2024
SKU10753,Office Desk,Electronic,,Bengaluru WH,333,251,43,541,58,37018.82,17-08-2024
SKU10754,Logitech Webcam,office supplies,,Mumbai WH,63,1,19,45,53,32725.27,21-10-2024
SKU10755,Dell Laptop,Electronics,Apex Distributors,Delhi WH,263,91,251,103,51,49717.21,09-03-2024
SKU10756,Lenovo Tablet,Electronic,,Mumbai WH,356,185,492,49,92,18722.79,12-08-2025
SKU10757,HP Monitor,electronics,NextGen Systems,Delhi WH,58,132,41,149,94,43928.03,18-05-2024
SKU10758,Epson Projector,IT Equipment,NextGen Systems,Mumbai WH,232,83,27,288,54,14563.82,26-06-2025
SKU10759,TP-Link Router,Electronics,Global Traders,Bengaluru WH,377,39,263,153,44,16198.08,19-11-2024
SKU10760,Dell Mouse,Office Supplies,NextGen Systems,Pune WH,473,154,277,350,66,743.59,14-06-2025
SKU10761,Lenovo Tablet,Electronic,Global Traders,Mumbai WH,194,190,398,-14,82,10972.02,30-05-2025
SKU10762,Dell Docking Station,Office Supplies,Prime Supplies,Delhi WH,163,96,286,-27,98,23078.52,19-03-2024
SKU10763,Epson Projector,Electronic,NextGen Systems,Pune WH,109,67,4,172,81,40870.23,03-09-2025
SKU10764,Dell Laptop,office supplies,Prime Supplies,Pune WH,317,175,176,316,58,6522.85,11-12-2025
SKU10765,JBL Headset,electronics,Prime Supplies,Delhi WH,122,116,157,81,36,34571.83,24-04-2024
SKU10766,HP Monitor,electronics,Prime Supplies,Mumbai WH,89,9,123,-25,75,39673.45,09-06-2025
SKU10767,Seagate Hard Drive,Electronics,Prime Supplies,Nagpur WH,353,30,240,143,35,33412.56,08-04-2024
SKU10768,JBL Headset,electronics,NextGen Systems,Mumbai WH,450,63,210,303,95,4629.89,11-10-2024
SKU10769,Dell Docking Station,office supplies,Vertex Solutions,Bengaluru WH,346,178,360,164,40,28554.74,11-04-2024
SKU10770,Dell Docking Station,electronics,Vertex Solutions,Nagpur WH,469,296,781,-16,21,8671.5,04-07-2025
SKU10771,Cisco Switch,Electronic,Global Traders,Delhi WH,52,50,54,48,84,33708.93,19-04-2024
SKU10772,JBL Headset,Office Supplies,Vertex Solutions,Delhi WH,142,181,194,129,74,5730.99,17-11-2024
SKU10773,Canon Printer,IT Equipment,NextGen Systems,Nagpur WH,113,238,56,295,86,27900.89,11-02-2024
SKU10774,HP Scanner,Electronic,,Bengaluru WH,92,167,252,7,34,36835.1,04-12-2025
SKU10775,Lenovo Tablet,Electronic,,Pune WH,480,227,231,476,90,42853.01,02-05-2025
SKU10776,Cisco Switch,office supplies,Prime Supplies,Delhi WH,397,188,183,402,21,21959.11,05-11-2025
SKU10777,HP Scanner,IT Equipment,Prime Supplies,Pune WH,396,43,61,378,38,3329.05,22-07-2024
SKU10778,Dell Mouse,electronics,,Delhi WH,223,102,304,21,71,13998.06,31-12-2025
SKU10779,HP Scanner,Electronic,,Bengaluru WH,442,297,607,132,54,47511.93,11-05-2025
SKU10779,Dell Mouse,Electronics,Apex Distributors,Delhi WH,311,142,75,378,78,24913.96,05-10-2025
SKU10781,Logitech Keyboard,IT Equipment,TechNova Pvt Ltd,Pune WH,118,15,25,108,26,19193.39,26-11-2025
SKU10782,LG LED Screen,Electronics,Prime Supplies,Bengaluru WH,217,78,155,140,99,38401.85,22-04-2025
SKU10783,Cisco Switch,Office Supplies,Apex Distributors,Bengaluru WH,153,150,338,-35,83,17246.42,07-07-2025
SKU10784,Dell Mouse,IT Equipment,,Nagpur WH,329,9,16,322,75,42658.43,29-03-2025
SKU10785,Blue Yeti Microphone,office supplies,Apex Distributors,Pune WH,285,18,16,287,42,24624.83,17-05-2024
SKU10786,Office Desk,office supplies,,Bengaluru WH,209,199,249,159,34,34300.17,08-08-2025
SKU10787,Dell Docking Station,Electronics,,Nagpur WH,290,243,575,-42,40,24785.09,21-01-2025
SKU10788,HP Monitor,Electronics,TechNova Pvt Ltd,Pune WH,365,180,291,254,61,41863.01,23-12-2024
SKU10789,Office Chair,IT Equipment,Prime Supplies,Delhi WH,464,298,27,735,100,17322.64,31-12-2024
SKU10790,Samsung SSD,electronics,Apex Distributors,Bengaluru WH,260,179,28,411,51,4338.59,05-12-2025
SKU10791,TP-Link Router,Electronics,NextGen Systems,Mumbai WH,83,156,58,181,63,23099.38,08-03-2025
SKU10792,Dell Laptop,office supplies,,Bengaluru WH,340,263,431,172,54,1209.6,20-11-2024
SKU10793,Office Desk,Electronics,,Mumbai WH,243,292,399,136,61,34574.11,29-07-2024
SKU10794,TP-Link Router,Office Supplies,Apex Distributors,Nagpur WH,222,254,514,-38,63,48474.44,25-07-2024
SKU10795,Logitech Webcam,Electronic,TechNova Pvt Ltd,Nagpur WH,304,38,274,68,47,49811.76,15-02-2025
SKU10796,Dell Mouse,Office Supplies,NextGen Systems,Nagpur WH,461,115,94,482,94,3456.76,27-06-2025
SKU10797,Logitech Keyboard,office supplies,Apex Distributors,Bengaluru WH,293,218,214,297,64,40225.92,19-03-2025
SKU10798,Lenovo Tablet,IT Equipment,Apex Distributors,Bengaluru WH,389,276,320,345,45,25816.92,18-11-2025
SKU10799,Dell Docking Station,electronics,,Pune WH,440,280,184,536,22,33074.23,23-04-2025
SKU10800,LG LED Screen,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,187,272,414,45,,10112.34,18-04-2025
SKU10801,Lenovo Tablet,IT Equipment,NextGen Systems,Mumbai WH,125,123,77,171,58,31732.98,26-02-2025
SKU10802,Seagate Hard Drive,office supplies,Vertex Solutions,Delhi WH,186,146,330,2,40,12000.32,02-06-2024
SKU10803,APC UPS,IT Equipment,,Delhi WH,148,14,62,100,59,32381.41,07-02-2024
SKU10804,Dell Laptop,Electronic,Apex Distributors,Bengaluru WH,153,81,139,95,37,8881.66,13-02-2024
SKU10805,Logitech Keyboard,Electronic,Apex Distributors,Mumbai WH,419,248,20,647,27,45038.69,20-02-2025
SKU10806,Samsung SSD,Electronics,Prime Supplies,Bengaluru WH,236,46,203,79,37,33244.44,17-08-2025
SKU10807,Logitech Keyboard,electronics,Prime Supplies,Nagpur WH,446,268,257,457,83,16531.37,21-08-2025
SKU10808,JBL Headset,electronics,Prime Supplies,Pune WH,427,199,241,385,74,10784.02,08-10-2024
SKU10809,HP Monitor,IT Equipment,NextGen Systems,Mumbai WH,275,209,260,224,95,15892.85,09-03-2025
SKU10810,Epson Projector,IT Equipment,NextGen Systems,Nagpur WH,293,126,142,277,38,1151.6,12-09-2025
SKU10811,Blue Yeti Microphone,IT Equipment,Apex Distributors,Nagpur WH,67,27,61,33,52,45167.54,02-12-2025
SKU10812,HP Scanner,Electronics,,Nagpur WH,112,273,121,264,76,15114.32,29-08-2024
SKU10813,Office Chair,office supplies,,Mumbai WH,202,107,82,227,76,13774.42,23-03-2024
SKU10814,Office Chair,office supplies,,Mumbai WH,471,251,482,240,72,41237.6,16-12-2025
SKU10815,Lenovo Tablet,Office Supplies,NextGen Systems,Delhi WH,183,259,33,409,65,34790.98,23-02-2024
SKU10816,Dell Laptop,IT Equipment,Vertex Solutions,Nagpur WH,378,94,454,18,37,15754.72,25-03-2024
SKU10817,Canon Printer,Office Supplies,,Nagpur WH,106,80,63,123,86,22629.35,16-05-2024
SKU10818,Logitech Webcam,electronics,Prime Supplies,Delhi WH,183,88,303,-32,61,18443.22,06-02-2025
SKU10819,Dell Laptop,Electronics,Vertex Solutions,Mumbai WH,498,193,584,107,48,48708.97,22-07-2024
SKU10820,LG LED Screen,IT Equipment,Apex Distributors,Pune WH,184,86,25,245,71,4544.16,11-01-2025
SKU10821,Dell Docking Station,IT Equipment,,Delhi WH,137,290,60,367,21,6013.77,31-12-2025
SKU10822,Cisco Switch,IT Equipment,Global Traders,Delhi WH,154,97,136,115,56,42831.25,06-09-2025
SKU10823,Lenovo Tablet,electronics,,Pune WH,160,144,346,-42,44,1535.78,25-09-2024
SKU10824,Office Desk,office supplies,,Mumbai WH,170,230,127,273,67,614.98,16-05-2024
SKU10825,JBL Headset,office supplies,,Delhi WH,-496,165,709,-1040,70,36831.59,19-09-2024
SKU10826,HP Monitor,Electronic,Vertex Solutions,Delhi WH,87,48,142,-7,27,45420.5,12-09-2025
SKU10827,Dell Docking Station,Office Supplies,,Nagpur WH,393,23,2,414,52,48878.44,18-11-2025
SKU10828,Office Desk,electronics,Apex Distributors,Pune WH,239,67,286,20,25,25236.96,13-12-2024
SKU10829,Office Chair,office supplies,,Pune WH,499,239,135,603,31,13094.26,16-11-2024
SKU10830,Epson Projector,IT Equipment,Apex Distributors,Nagpur WH,72,65,127,10,55,30685.29,27-09-2024
SKU10831,Office Chair,office supplies,,Pune WH,314,160,446,28,41,27828.17,04-11-2025
SKU10832,Canon Printer,Electronics,Vertex Solutions,Pune WH,375,225,54,546,44,1889.53,23-09-2024
SKU10833,Cisco Switch,Electronics,,Nagpur WH,133,239,223,149,34,49442.05,28-07-2025
SKU10834,Canon Printer,Electronics,NextGen Systems,Mumbai WH,298,234,504,28,34,10266.31,17-10-2024
SKU10835,Office Desk,office supplies,Vertex Solutions,Bengaluru WH,142,86,260,-32,54,49900.43,05-01-2024
SKU10836,Logitech Keyboard,electronics,,Mumbai WH,319,292,184,427,73,44379.65,27-01-2024
SKU10837,Office Desk,Electronics,NextGen Systems,Pune WH,195,62,201,56,67,1540.84,16-04-2025
SKU10838,Seagate Hard Drive,Office Supplies,TechNova Pvt Ltd,Nagpur WH,475,245,464,256,100,48491.55,02-11-2025
SKU10839,Canon Printer,electronics,TechNova Pvt Ltd,Nagpur WH,368,231,332,267,92,16226.23,26-02-2024
SKU10839,HP Scanner,Electronic,Global Traders,Pune WH,430,36,390,76,31,48255.96,12-02-2025
SKU10841,HP Scanner,IT Equipment,Apex Distributors,Pune WH,95,10,53,52,40,6118.04,17-05-2025
SKU10842,Canon Printer,Electronic,Prime Supplies,Nagpur WH,460,221,317,364,97,25681.4,16-05-2025
SKU10843,Office Desk,Office Supplies,,Mumbai WH,278,198,487,-11,54,37848.88,12-01-2025
SKU10844,Lenovo Tablet,Electronics,TechNova Pvt Ltd,Bengaluru WH,364,95,222,237,100,17153.07,19-04-2025
SKU10845,Dell Docking Station,office supplies,Prime Supplies,Nagpur WH,396,114,158,352,83,23464.14,22-03-2024
SKU10846,Canon Printer,office supplies,Apex Distributors,Pune WH,460,244,307,397,39,26202.29,29-10-2024
SKU10847,HP Monitor,Office Supplies,Prime Supplies,Bengaluru WH,341,24,282,83,29,21303.18,06-04-2024
SKU10848,Seagate Hard Drive,Office Supplies,Prime Supplies,Bengaluru WH,287,291,259,319,65,911.81,08-11-2025
SKU10849,HP Scanner,Electronics,Prime Supplies,Delhi WH,286,91,402,-25,43,43850.09,31-10-2024
SKU10850,APC UPS,Office Supplies,Apex Distributors,Nagpur WH,210,300,465,45,,48339.31,10-07-2024
SKU10851,Seagate Hard Drive,office supplies,Prime Supplies,Delhi WH,158,94,40,212,97,26765.36,06-01-2024
SKU10852,Cisco Switch,IT Equipment,,Bengaluru WH,252,59,6,305,41,36322.98,06-11-2024
SKU10853,Logitech Keyboard,electronics,Global Traders,Mumbai WH,366,184,404,146,58,9621.02,17-01-2024
SKU10854,Cisco Switch,office supplies,Global Traders,Pune WH,406,96,27,475,46,21845.84,03-10-2025
SKU10855,Logitech Webcam,IT Equipment,Global Traders,Delhi WH,489,275,195,569,31,21151.77,29-04-2024
SKU10856,Cisco Switch,Electronics,,Bengaluru WH,135,78,227,-14,82,12207.22,28-10-2024
SKU10857,Dell Laptop,Electronics,,Delhi WH,341,200,52,489,62,42445.95,15-08-2025
SKU10858,Cisco Switch,IT Equipment,,Bengaluru WH,355,283,297,341,24,29592.86,18-09-2025
SKU10859,Dell Docking Station,Electronics,,Bengaluru WH,397,249,237,409,27,15860.92,06-03-2024
SKU10860,Cisco Switch,Office Supplies,NextGen Systems,Delhi WH,187,213,242,158,34,34905.97,22-01-2024
SKU10861,Epson Projector,IT Equipment,Vertex Solutions,Bengaluru WH,132,147,98,181,80,11063.15,02-12-2025
SKU10862,HP Scanner,IT Equipment,NextGen Systems,Delhi WH,223,239,134,328,57,40007.78,14-06-2024
SKU10863,Cisco Switch,electronics,Global Traders,Pune WH,368,106,289,185,31,7900.07,18-05-2025
SKU10864,Samsung SSD,electronics,TechNova Pvt Ltd,Mumbai WH,101,212,252,61,58,18003.46,24-09-2024
SKU10865,HP Monitor,Electronics,NextGen Systems,Delhi WH,232,81,89,224,84,5787.07,20-08-2024
SKU10866,Seagate Hard Drive,Electronic,NextGen Systems,Mumbai WH,111,287,114,284,82,38527.74,24-07-2025
SKU10867,Dell Mouse,office supplies,TechNova Pvt Ltd,Delhi WH,186,77,263,0,97,39969.45,23-04-2024
SKU10868,Dell Docking Station,Electronics,Global Traders,Mumbai WH,104,52,143,13,25,43556.39,05-01-2025
SKU10869,Cisco Switch,office supplies,Prime Supplies,Pune WH,130,149,226,53,84,32389.94,08-12-2024
SKU10870,APC UPS,IT Equipment,TechNova Pvt Ltd,Pune WH,469,70,125,414,45,41757.19,30-04-2025
SKU10871,Logitech Keyboard,Electronic,NextGen Systems,Delhi WH,224,146,258,112,41,18096.11,11-11-2025
SKU10872,Samsung SSD,electronics,,Delhi WH,175,77,271,-19,73,45909.2,14-04-2025
SKU10873,Dell Laptop,IT Equipment,Global Traders,Mumbai WH,486,264,698,52,66,35909.52,13-06-2025
SKU10874,HP Scanner,electronics,,Mumbai WH,85,43,86,42,60,19723.99,07-02-2024
SKU10875,Dell Docking Station,Electronic,,Delhi WH,388,77,59,406,100,44300.56,18-12-2025
SKU10876,Dell Laptop,Electronic,Global Traders,Delhi WH,333,155,321,167,64,22364.83,29-07-2024
SKU10877,JBL Headset,Electronic,Prime Supplies,Mumbai WH,328,226,353,201,71,26917.93,03-02-2025
SKU10878,Logitech Webcam,electronics,Prime Supplies,Bengaluru WH,421,64,532,-47,89,27634.11,17-06-2025
SKU10879,Blue Yeti Microphone,Office Supplies,Apex Distributors,Pune WH,224,81,11,294,23,41628.23,07-11-2024
SKU10880,HP Monitor,Electronic,Apex Distributors,Bengaluru WH,421,216,517,120,34,17788.22,18-02-2024
SKU10881,Office Desk,office supplies,TechNova Pvt Ltd,Delhi WH,437,63,459,41,58,17015.12,29-08-2024
SKU10882,Blue Yeti Microphone,Office Supplies,Vertex Solutions,Nagpur WH,462,297,579,180,100,15030.16,13-11-2025
SKU10883,HP Scanner,Office Supplies,Vertex Solutions,Mumbai WH,451,293,688,56,37,16459.56,19-08-2025
SKU10884,Canon Printer,office supplies,,Delhi WH,148,184,232,100,32,4189.16,04-03-2024
SKU10885,APC UPS,Electronics,NextGen Systems,Bengaluru WH,267,66,243,90,47,20197.41,26-07-2025
SKU10886,Cisco Switch,office supplies,,Delhi WH,315,202,270,247,94,34481.99,16-05-2025
SKU10887,Dell Docking Station,electronics,,Delhi WH,424,213,166,471,38,6556.32,22-12-2025
SKU10888,APC UPS,IT Equipment,TechNova Pvt Ltd,Pune WH,312,270,120,462,47,47209.07,13-01-2025
SKU10889,Epson Projector,Office Supplies,Apex Distributors,Mumbai WH,110,209,56,263,35,26186.6,30-04-2024
SKU10890,Logitech Webcam,IT Equipment,TechNova Pvt Ltd,Pune WH,240,156,191,205,58,7192.78,26-08-2025
SKU10891,JBL Headset,electronics,,Mumbai WH,265,24,156,133,56,6204.16,23-12-2024
SKU10892,Office Desk,Electronic,,Nagpur WH,84,22,106,0,81,39089.33,01-05-2025
SKU10893,APC UPS,IT Equipment,,Pune WH,477,67,141,403,84,43330.64,29-11-2024
SKU10894,HP Scanner,Electronic,TechNova Pvt Ltd,Delhi WH,95,209,198,106,49,36822.05,23-10-2025
SKU10895,Office Desk,office supplies,Apex Distributors,Bengaluru WH,95,84,181,-2,23,32293.47,21-10-2025
SKU10896,Blue Yeti Microphone,Office Supplies,TechNova Pvt Ltd,Bengaluru WH,336,43,98,281,99,26135.51,02-05-2025
SKU10897,TP-Link Router,Electronics,Apex Distributors,Pune WH,307,9,61,255,88,12339.81,23-12-2025
SKU10898,Blue Yeti Microphone,Office Supplies,NextGen Systems,Delhi WH,479,296,454,321,30,29485.76,18-05-2025
SKU10899,TP-Link Router,IT Equipment,TechNova Pvt Ltd,Bengaluru WH,491,11,348,154,75,15937.38,20-09-2024
SKU10899,Blue Yeti Microphone,electronics,Apex Distributors,Pune WH,-96,58,25,-63,,9215.18,01-04-2024
SKU10901,HP Monitor,Office Supplies,NextGen Systems,Pune WH,128,157,208,77,41,1455.84,29-02-2024
SKU10902,Canon Printer,IT Equipment,NextGen Systems,Nagpur WH,202,199,50,351,60,18838.11,03-05-2024
SKU10903,Office Desk,electronics,,Bengaluru WH,76,103,61,118,96,37644.26,29-01-2025
SKU10904,APC UPS,Office Supplies,,Mumbai WH,108,137,31,214,60,24260.16,21-02-2025
SKU10905,Blue Yeti Microphone,Office Supplies,Prime Supplies,Pune WH,374,119,19,474,54,38172.62,29-10-2025
SKU10906,Lenovo Tablet,IT Equipment,Prime Supplies,Bengaluru WH,452,64,311,205,92,10252.5,25-05-2024
SKU10907,Blue Yeti Microphone,IT Equipment,,Mumbai WH,241,276,172,345,51,149.95,20-04-2025
SKU10908,Dell Laptop,Electronics,,Nagpur WH,474,148,668,-46,41,29933.6,27-11-2025
SKU10909,JBL Headset,Office Supplies,Apex Distributors,Mumbai WH,244,179,431,-8,100,8154.67,30-06-2025
SKU10910,HP Scanner,office supplies,Prime Supplies,Pune WH,338,35,153,220,31,36281.18,13-10-2024
SKU10911,Dell Docking Station,Electronic,NextGen Systems,Nagpur WH,499,221,215,505,98,48984.05,25-12-2025
SKU10912,Office Chair,electronics,,Bengaluru WH,281,139,125,295,61,16490.02,09-12-2025
SKU10913,Dell Laptop,Electronics,Global Traders,Delhi WH,118,1,155,-36,80,27833.95,14-12-2025
SKU10914,Logitech Keyboard,office supplies,Prime Supplies,Bengaluru WH,410,250,402,258,88,1644.28,18-11-2025
SKU10915,LG LED Screen,Electronic,,Pune WH,277,63,180,160,68,41973.38,14-12-2025
SKU10916,JBL Headset,IT Equipment,TechNova Pvt Ltd,Pune WH,54,63,118,-1,67,37182.91,14-10-2024
SKU10917,LG LED Screen,office supplies,Apex Distributors,Pune WH,398,183,196,385,31,11789.47,20-05-2025
SKU10918,LG LED Screen,electronics,TechNova Pvt Ltd,Pune WH,235,18,143,110,83,49214.75,15-10-2025
SKU10919,Dell Docking Station,IT Equipment,Global Traders,Bengaluru WH,252,56,142,166,92,9769.14,02-08-2025
SKU10920,Office Desk,electronics,Prime Supplies,Pune WH,394,289,179,504,28,13055.26,06-08-2025
SKU10921,JBL Headset,office supplies,TechNova Pvt Ltd,Bengaluru WH,488,116,535,69,55,30761.38,28-11-2025
SKU10922,HP Monitor,Electronic,,Delhi WH,336,232,2,566,74,13774.38,27-11-2025
SKU10923,Dell Docking Station,Electronics,Vertex Solutions,Mumbai WH,315,238,507,46,66,13968.86,06-03-2025
SKU10924,HP Scanner,electronics,NextGen Systems,Mumbai WH,322,229,323,228,20,44016.91,26-01-2024
SKU10925,Samsung SSD,electronics,Global Traders,Nagpur WH,427,115,433,109,29,15609.21,03-10-2025
SKU10926,Lenovo Tablet,Electronics,NextGen Systems,Nagpur WH,370,49,14,405,81,12432.96,29-04-2025
SKU10927,Dell Docking Station,electronics,Prime Supplies,Bengaluru WH,172,174,27,319,62,31016.37,07-04-2024
SKU10928,Logitech Keyboard,Electronics,TechNova Pvt Ltd,Delhi WH,370,228,592,6,35,15732.64,11-12-2025
SKU10929,HP Monitor,Electronic,,Mumbai WH,83,65,15,133,76,5181.2,27-02-2024
SKU10930,HP Scanner,Electronics,,Pune WH,336,26,150,212,68,43242.68,06-11-2025
SKU10931,APC UPS,IT Equipment,Prime Supplies,Nagpur WH,369,5,232,142,69,32580.98,22-11-2025
SKU10932,Office Chair,Office Supplies,Vertex Solutions,Mumbai WH,450,13,464,-1,86,5224.21,01-09-2025
SKU10933,Office Desk,electronics,Apex Distributors,Nagpur WH,415,34,303,146,44,21108.25,27-09-2025
SKU10934,HP Monitor,Electronics,Global Traders,Nagpur WH,277,95,124,248,37,29267.66,09-06-2025
SKU10935,Blue Yeti Microphone,electronics,Global Traders,Delhi WH,383,183,318,248,94,15502.85,17-12-2024
SKU10936,Office Desk,office supplies,Global Traders,Mumbai WH,199,188,4,383,86,11945.63,26-07-2025
SKU10937,JBL Headset,electronics,Vertex Solutions,Mumbai WH,489,27,432,84,64,17143.44,14-11-2025
SKU10938,Office Desk,Electronic,Apex Distributors,Delhi WH,293,239,339,193,94,16498.09,17-04-2024
